,title,content
26,멸치 카라니트반팔 도전룩,"['\u200b🔈해당게시판은 생방송 컨텐츠에 사용 될 수 있습니다. 🔈착장 기본 양식을 지켜주세요. 데일리룩 관련 공지 -> https://cafe.naver.com/zzang9daddy/609652\u200b\u200b<기본양식> 상의 -  baewoo 보세하의 -  무신사스텐다드 신발 -  구제기타 악세 -  애플워치키,몸무게(선택) - 177/ 66\u200b마른체형이라 카라 반팔 니트를 꺼려했지만 살짝? 오버하게 나와서 도전했습니다 ㅎㅎ 시원하니 좋네요 특히 여자친구가 제일 좋아했어요 ㅋㅋㅋㅋ\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\u200b']"
27,저는 깔끔쟁이인데 토니웩 vs 엘엠씨 vs 예일 형님들 구제좀부탁드립니다...ㅠㅠ,"['1. 사고싶은 물건의 이름과 사진 (링크도 필요시 첨부) \n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n2. 고민중인 이유 (신체 스팩 혹은 인스타 링크 등 필요시 첨부) 이런 스타일인데 제가 그냥 무난무난맨 깔끔하게 하나 입으려구 하는데 어떤걸 사면 좋을까요,..https://www.instagram.com/ye_hse0ng/\n\n\n\n \n\n\n\n\n\n\n\n\nInstagram의 예현성(@ye_hse0ng)님 프로필 • 게시물 30개\n팔로워 943명, 팔로잉 643명, 게시물 30개 - 예현성(@ye_hse0ng)님의 Instagram 사진 및 동영상 보기\nwww.instagram.com\n\n\n\n\n\n\n \n\n\n\n\u200b3. 소장하고 있는 아이템들 (필요시 첨부) \n\n\n\n \n\n\n투표 완료이중 하나만 살 수 있다.\n                1\n            \n                토니웩\n            \n                    137표, 54.2%\n                \n                2\n            \n                엘엠씨\n            \n                    63표, 24.9%\n                \n                3\n            \n                예일\n            \n                    53표, 20.9%\n                \n\n        투표자 보기\n    \n                투표자 0명\n            \n            확인\n        \n        전체 투표자 보기\n    \n                투표자 0명\n            \n            확인\n        \n\n \n\n\n\n형님들의 조언을 구합니다~~ ㅠㅠㅠ']"
28,폴로 셔츠 정품일까요? ㅠㅠ,"['🔈패션질문 게시판 이용시, 관련사진 첨부 의무 ---------------------------------------------  저희 동네에 빈티지 구제샵이 있는데 셔츠 텍이 이렇습니다. 정품 여부를 알 수 있을까요? \u200b\u200b관련 사진 ▷ \n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\u200b\u200b\u200b관련 링크(없으면 미첨부) ▷']"
29,덥다 더워💦,"['\u200b🔈해당게시판은 생방송 컨텐츠에 사용 될 수 있습니다. 🔈착장 기본 양식을 지켜주세요. 데일리룩 관련 공지 -> https://cafe.naver.com/zzang9daddy/609652\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\u200b<기본양식> 아우터 -  펠토 체크 블레이져상의 -  후아유 스티브 반팔 카라티하의 -  구제 청바지신발 -  슈펜 첼시부츠기타 악세 -  키,몸무게(선택) - 173 / 70']"
30,오늘의 펑크감성,"['물론 아냐 타이어\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n🔈해당게시판은 생방송 컨텐츠에 사용 될 수 있습니다. 🔈착장 기본 양식을 지켜주세요. 데일리룩 관련 공지 -> https://cafe.naver.com/zzang9daddy/609652\u200b\u200b<기본양식> 아우터 -  상의 -  길단(구제),빈티지나시(자체제작)하의 -  리바이스신발 -  컨버스기타 악세 -  각종팬턴트 주렁주렁키,몸무게(선택) - 165,49']"
31,구제폴로반팔 데일리,"['\u200b🔈해당게시판은 생방송 컨텐츠에 사용 될 수 있습니다. 🔈착장 기본 양식을 지켜주세요. 데일리룩 관련 공지 -> https://cafe.naver.com/zzang9daddy/609652\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\u200b<기본양식> 아우터 -  상의 -  폴로하의 -  신발 -  나이키 에어포스기타 악세 -  카시오키,몸무게(선택) -']"
32,오늘 생일이에용!,"['\u200b🔈해당게시판은 생방송 컨텐츠에 사용 될 수 있습니다. 🔈착장 기본 양식을 지켜주세요. 데일리룩 관련 공지 -> https://cafe.naver.com/zzang9daddy/609652\u200b<기본양식> 아우터 -  프로스팩스(구제)상의 -  보세하의 -  보세신발 -  나이키 이니시에이터기타 악세 -  14스튜디오키,몸무게(선택) - 182/70\n\n\n\n \n\n\n\n\n\n\n\n\n원해님이 Instagram을 사용 중입니다 • 원해님 프로필의 게시물 111개\n팔로워 1,522명, 팔로잉 1,015명, 게시물 111개 - 원해(@want_u00)님의 Instagram 사진 및 동영상 보기\ninstagram.com']"
33,횐님들은 흰티 어떻게 관리하시나요?,"['🔈패션질문 게시판 이용시, 관련사진 첨부 의무 ---------------------------------------------  \u200b관련 사진 ▷ \n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\u200b\u200b타 유튜버의 이야기를 들었는데 흰티는 저렴한 거 여러벌 구매해서 (8,000~13,000원 가격대의) 3~4 번 빨아 입고 버린다고 하더라고요디게 좋은 옷도 세탁하면 금방 헤지고 광택도 다 없어지고 안 이뻐진다고요듣고보니까 제가 입던 흰티들도 전부 쭈글쭈글 탄력도 없고 목도 늘어나있고 별로네요횐님들은 티셔츠는 한 계절만 입고 전부 잠옷행이거나 버리시나요?']"
34,나 유튜브 나오고 싶다 형,"['\u200b🔈해당게시판은 생방송 컨텐츠에 사용 될 수 있습니다. 🔈착장 기본 양식을 지켜주세요. 데일리룩 관련 공지 -> https://cafe.naver.com/zzang9daddy/609652\u200b\u200b<기본양식> 아우터 -  상의 -  정체불명(일본구제)하의 -  준지신발 -  준지기타 악세 -  APC목걸이,젠틀몬스터, Hyeres Lor 팔찌키,몸무게(선택) - 181(?)\u200b\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nPetrarca(@pace.non.trovo) • Instagram 사진 및 동영상\n팔로워 202명, 팔로잉 580명, 게시물 50개 - Petrarca(@pace.non.trovo)님의 Instagram 사진 및 동영상 보기\nwww.instagram.com\n\n\n\n\n\n\n \n\n\n\n\u200b']"
35,"따뜻하게 보이기 위한 코디,,","['\u200b🔈해당게시판은 생방송 컨텐츠에 사용 될 수 있습니다. 🔈착장 기본 양식을 지켜주세요. 데일리룩 관련 공지 -> https://cafe.naver.com/zzang9daddy/609652\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n<기본양식> 아우터 -  상의 -  유니클로하의 -  보세신발 -  구제기타 악세 - 카시오 키,몸무게(선택) - \n\n\n\n \n\n\n\n\n\n\n\n\nInstagram의 🏷명현(@__hyun.ny)님 프로필 • 게시물 156개\n팔로워 1,778명, 팔로잉 743명, 게시물 156개 - 🏷명현(@__hyun.ny)님의 Instagram 사진 및 동영상 보기\nwww.instagram.com\n\n\n\n\n\n\n \n\n\n\n\u200b']"
36,아디다스 슈퍼스타 베이프,"['*1번 사고싶은 물건의 사진은 꼭 넣어주세요. 그 외의 신체 스팩, 인스타링크 등등 나머지는 선택사항입니다. \u200b1. 사고싶은 물건의 이름과 사진 (링크도 필요시 첨부) \n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\u200b\u200b2. 고민중인 이유 (신체 스팩 혹은 인스타 링크 등 필요시 첨부) 이미 샀지만,, 이게 옳은 선택인가 해서 괜찮을까유ㅠㅠ 저의 옷 스타일은 캐주얼을 많이 선호하고 (구제 옷을 좋아해여) 캐트릿도 입을때 있슴둥\u200b\u200b3. 소장하고 있는 아이템들 (필요시 첨부) 컨버스 하이 (커스텀)조던 하이 스그뉴발 993뉴발 530 (올검)뉴발 574\u200b\u200b']"
37,시티보이 + 폴로,"['\u200b🔈해당게시판은 생방송 컨텐츠에 사용 될 수 있습니다. 🔈착장 기본 양식을 지켜주세요. 데일리룩 관련 공지 -> https://cafe.naver.com/zzang9daddy/609652\u200b\u200b<기본양식> 아우터 -  상의 -  에첸엠(구제)하의 -  미니멀프로젝트신발 -  컨버스기타 악세 -  마지언타이틀키,몸무게(선택) - \u200b\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\u200b\u200b\u200b\n\n\n\n \n\n\n\n\n\n\n\n\n조하진(@j___hjin) • Instagram 사진 및 동영상\n팔로워 142명, 팔로잉 121명, 게시물 10개 - 조하진(@j___hjin)님의 Instagram 사진 및 동영상 보기\nwww.instargram.com']"
38,강원도 고성에서 시티보이 비슷한룩,"['날씨가 풀려서 반팔 반바지 쌉가능\u200b구제샵에서 7천원에 구매한 폴로 반팔셔츠 개시했습니다!\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n🔈해당게시판은 생방송 컨텐츠에 사용 될 수 있습니다. 🔈착장 기본 양식을 지켜주세요. 데일리룩 관련 공지 -> https://cafe.naver.com/zzang9daddy/609652\u200b\u200b<기본양식> 아우터 -  구제(폴로)상의 -  트리플에이하의 -  티떠블유엔신발 -  뉴발기타 악세 -  하이드아웃, 보세키,몸무게(선택) - 176/80\n\n\n\n \n\n\n\n\n\n\n\n\nWook(@b.ukk) • Instagram 사진 및 동영상\n팔로워 4,422명, 팔로잉 995명, 게시물 666개 - Wook(@b.ukk)님의 Instagram 사진 및 동영상 보기\nwww.instagram.com\n\n\n\n\n\n\n \n\n\n\n\u200b']"
39,더 살 게 있을까요??,"['🔈패션질문 게시판 이용시, 관련사진 첨부 의무 ---------------------------------------------  \u200b관련 사진 ▷ \n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\u200b아래는 현재 보유하고 있는 아이템들입니다!\u200b\u200b<OUTER>\u200b무탠다드 싱글코트(블랙)무탠다드 숏패딩(그레이, 블랙)무탠다드 릴렉스드 핏 블레이저(블랙)구제 정핏 블레이저(블랙)구제 오버핏 블레이저(브라운)믹소 린넨 셔츠자켓(아이보리)파르티멘토 트윌 자켓(블랙)로맨틱크라운 후리스(아이보리)보세 오버핏 가디건(블랙) \u200b<INNER>\u200b자바나스 헤비코튼 반팔티(화이트,블랙)커스텀어클락 반팔티(아보카도)무탠다드 반팔티(세룰리안 블루, 브라운)카멜워크 반팔티(화이트)엘무드 화란 니트(클라우드, 블랙, 아이보리, 아보카도)폴로 오버핏 셔츠(화이트)보세 정핏 옥스포드 셔츠(화이트)\u200b<SWEATSHIRTS>\u200b로열라이프 후드티(그레이)꼼파뇨 후드티(블랙)그루브라임 맨투맨(블랙)굿띵커 맨투맨(그레이)보세 맨투맨(파스텔블루)질스튜어트 맨투맨(블랙) \u200b<PANTS>\u200b브랜디드 흑청(슬림, 와이드 스트레이트)브랜디드 크림진(스트레이트)피스워커 청바지(슬림)리트 화이트진(와이드)토피 연청(와이드)페이탈리즘 연청(스트레이트)보세 와이드 슬랙스(그레이)무탠다드 세미와이드 슬랙스(블랙)무탠다드 유틸리티 쇼츠(블랙) \u200b<SHOES>\u200b뉴발란스 993데이브레이크 검은테일윈드 흰검아식스 조그100나이키 네온서울97보세 독일군보세 라운드토 더비슈즈(블랙)메모러블 스퀘어토 첼시부츠(블랙)나무하나 가죽러너(아이보리) \u200b<ACC>\u200b프라이탁 덱스터(그레이)프라이탁 마이애미바이스(그레이+블루)프라이탁 에코백반 가죽 크로스백(블랙)보세 가죽 미니백(블랙)내셔널 퍼블리시티 가죽 토트백(블랙)형의 의경 백팩 \u200bEtce 목걸이,키링(실버)Etce 볼캡(블랙)기본 무지 벨트(블랙+실버)세미콜른 아이웨어 안경(블랙)프라이탁 카드지갑,키링(화이트+블루)아더에러 에어팟 케이스(화이트+블루)보세 비니(블랙)뉴욕양키스 필더 커브캡(블랙)카시오 손석희 시계(실버)머플러(그레이,블랙)\u200b여기서 더 추가할 아이템이나 보완할 아이템들이 있을까요!알려주시면 감사하겠습니다 :)\u200b아래 사진은 평소 스타일입니다!!\u200b\u200b\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\u200b']"
40,타이다이 맛집 추천해주시면 감사하겠습니다!,"['🔈패션질문 게시판 이용시, 관련사진 첨부 의무 ---------------------------------------------  \u200b관련 사진 ▷ \u200b\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\u200b\u200b관련 링크(없으면 미첨부) ▷\u200b안녕하세요 올 여름 반팔 타이다이 퍼플 이나 블루 or 검회 해서 두벌정도 사려구 하는데 지방에 살아서 구제엔 안팔구 직접 만들기엔 부담스러워서 온라인으로 사려구 합니다.조금 검색해서 알아보니 [제로 느와 하이드 피버 비슬로우 카네브로스] 등등 있더라구요 근데 로고가 있어서 애매하거나  실측 사이즈가 안맞아서 지금 더 알아보고 있습니다!혹시 여기 타이다이 예쁘다! 하는 브랜드나 도매스틱 아시면 추천 부탁드립니다!!']"
41,패린이 처음 구제샵 가본..,"['군대가서 살빼고 운동해서 처음으로 구제샵 가봤네요.. 혹시 매치가 안맞거나 고쳐야할것들 있을까요??\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n🔈패션질문 게시판 이용시, 관련사진 첨부 의무 ---------------------------------------------  \u200b관련 사진 ▷ \u200b\u200b\u200b관련 링크(없으면 미첨부) ▷']"
42,구제빈티지스타일🕴🏻,"['\u200b🔈해당게시판은 생방송 컨텐츠에 사용 될 수 있습니다. 🔈착장 기본 양식을 지켜주세요. 데일리룩 관련 공지 -> https://cafe.naver.com/zzang9daddy/609652\u200b\u200b<기본양식> 아우터 -  구제의류상의 -  상두트하의 -  보게신발 -  EPT 코트 오프화이트기타 악세 -  반지 2 팔찌 1                    안경잽이라 안경필수..ㅎ키,몸무게(선택) -  175cm, 66kg\u200b\u200b익선동으로 놀러갔을 때 입은 룩이에요~ 사진상으로는 잘 안보이지만 위아래 네이비색으로 통일했지만 상의보다 하의가 더 색감이 바랜느낌의 색상으로 코디했어요 ㅎㅎ어느순간 구제에 빠지면서 빈티지하기 입기시작했고이제는 빈티지와 아메카지를 섞어 입으려고 하고있답니다  ʘ̥﹏ʘ \n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\u200b\n\n\n\n \n\n원본 저장하기내PC 저장네이버 MYBOX 저장']"
43,오린이날 코:D,"['\u200b🔈해당게시판은 생방송 컨텐츠에 사용 될 수 있습니다. 🔈착장 기본 양식을 지켜주세요. 데일리룩 관련 공지 -> https://cafe.naver.com/zzang9daddy/609652\u200b\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n<기본양식> 아우터 -  트래블상의 -  하의 -  구제신발 -  나이키기타 악세 -  빌포드키,몸무게(선택) - 178.74']"
44,오랜만에 모음,"['\u200b🔈해당게시판은 생방송 컨텐츠에 사용 될 수 있습니다. 🔈착장 기본 양식을 지켜주세요. 데일리룩 관련 공지 -> https://cafe.naver.com/zzang9daddy/609652\u200b<기본양식> 아우터 -  상의 -  하의 -  신발 -  기타 악세 -  키,몸무게(선택) - \n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n아우터 : 앤더슨벨상의 : stu하의 :토피신발 : llud\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n아우터 : 구제상의 : mngu하의 : 준느신발 : 락포트\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n아우터 : 준느상의 : 하의 : addoff신발 : 로맨틱무브\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n아우터 : 무탠다드상의 : 준느하의 :addoff신발 : 후망\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n아우터 : 무탠다드상의 : 하의 :addoff신발 : 락포트\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n아우터 : 준느상의 : 하의 :준느신발 : \n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n아우터 : 무탠다드상의 : 하의 : 모드나인신발 : 로맨틱무브\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n아우터 : 무탠다드상의 : 준느하의 :준느신발 : 로맨틱무브\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n아우터 : 상의 : 하의 :신발 : 로맨틱무브\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n아우터 : 준느상의 : 하의 :버카루신발 : \n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n아우터 : 꼼파뇨 무탠다드상의 : 준느하의 :신발 :']"
45,포멀st,"['\u200b🔈해당게시판은 생방송 컨텐츠에 사용 될 수 있습니다. 🔈착장 기본 양식을 지켜주세요. 데일리룩 관련 공지 -> https://cafe.naver.com/zzang9daddy/609652\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\u200b<기본양식> 아우터 -  구제상의 -  mngu하의 -  준느신발 -  락포트기타 악세 -  디자인옴므키,몸무게(선택) - 186/79']"
46,흑청 코디,"['\u200b🔈해당게시판은 생방송 컨텐츠에 사용 될 수 있습니다. 🔈착장 기본 양식을 지켜주세요. 데일리룩 관련 공지 -> https://cafe.naver.com/zzang9daddy/609652\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\u200b<기본양식> 아우터 -  구제상의 -  AAA하의 -  페이브먼트신발 -  반스기타 악세 -  모자 - 디네댓키,몸무게(선택) -']"
47,21살 즐거운 금요일 출근룩🌤,"['\u200b🔈해당게시판은 생방송 컨텐츠에 사용 될 수 있습니다. 🔈착장 기본 양식을 지켜주세요. 데일리룩 관련 공지 -> https://cafe.naver.com/z\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\nzang9daddy/609652\u200b<기본양식> 아우터 -  구제상의 -  트래블하의 -  모드나인신발 -  조셉트기타 악세 -  노스페이스키,몸무게(선택) - 173/58']"
48,구제 셔츠 무난룩,"['\u200b🔈해당게시판은 생방송 컨텐츠에 사용 될 수 있습니다. 🔈착장 기본 양식을 지켜주세요. 데일리룩 관련 공지 -> https://cafe.naver.com/zzang9daddy/609652\u200b\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\u200b<기본양식> 아우터 -  상의 -  구제 폴로, 무탠다드하의 -  무탠다드신발 -  뉴발란스 992기타 악세 - 커버낫키,몸무게(선택) - 168/60']"
49,스물다섯 직딩 데일리룩 모아 봤습니다.,"['작성하신 글은 유튜브 컨텐츠로 사용될 수 있습니다... 더보기\n\n\n\n\n\n\n\n\n\u200b🔈해당게시판은 생방송 컨텐츠에 사용 될 수 있습니다. 🔈착장 기본 양식을 지켜주세요. 데일리룩 관련 공지 -> https://cafe.naver.com/zzang9daddy/609652\u200b\u200b\n\n\n\n \n\n\n\n\n\n\n\n\n@noinsung_me님이 Instagram을 사용 중입니다 • 1,006명이 @noinsung_me님의 계정을 팔로우합니다\n팔로워 1,006명, 팔로잉 795명, 게시물 21개 - @noinsung_me님의 Instagram 사진 및 동영상 보기\nwww.instagram.com\n\n\n\n\n\n\n \n\n\n\n\u200b\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\u200b<기본양식> 아우터 -  르메르상의 -  하의 -  에스파이벗신발 -  나이키 덩크 미디엄 커리기타 악세 -  르메르\u200b\u200b\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n<기본양식> 아우터 -  카브엠트상의 -  카브엠트하의 -  칼하트 WIP신발 -  나이키 덩크 시카고기타 악세 -  \u200b\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n<기본양식> 아우터 -  상의 -  아워레가시하의 -  유스신발 -  뉴발란스 992기타 악세 -  \u200b\u200b\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n<기본양식> 아우터 -  상의 -  카브엠트하의 -  ourpas신발 -  나이키 x 사카이 베이퍼와플기타 악세 -  Y-3\u200b\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n<기본양식> 아우터 -  카브엠트상의 -  유니클로 U하의 -  유스신발 -  뉴발란스 992기타 악세 -  \u200b\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\u200b<기본양식> 아우터 -  아트이프액츠상의 -  하의 -  나이키x스투시신발 -  나이키 덩크 시러큐스기타 악세 -  \u200b\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n<기본양식> 아우터 -  상의 -  카브엠트하의 -  에스파이벗신발 -  나이키 x 사카이 베이퍼와플기타 악세 -  \u200b\u200b\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\u200b<기본양식> 아우터 -  나이키x스투시상의 -  하의 -  카네브로스신발 -  조던4 x 유니온기타 악세 -  \u200b\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\u200b<기본양식> 아우터 -  아워레가시상의 -  자바나스하의 -  유스신발 -  강혁x리복기타 악세 -  스톤 아일랜드\u200b\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n<기본양식> 아우터 -  ourpas상의 -  하의 -  유니폼 브릿지신발 -  나이키 x 사카이기타 악세 -  \u200b\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n<기본양식> 아우터 -  ourpas상의 -  하의 -  유니클로 U신발 -  나이키 덩크 미디엄 커리기타 악세 -  메종 미네드\u200b\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n<기본양식> 아우터 -  상의 -  카브엠트하의 -  유스신발 -  나이키 덩크 스트레인지 러브기타 악세 -  \u200b\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n<기본양식> 아우터 -  상의 -  구제하의 -  유니폼 브릿지신발 -  나이키 x 스투시 에어포스1기타 악세 -  \u200b\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n<기본양식> 아우터 -  니들스상의 -  하의 -  유스신발 -  나이키 덩크 스트레인지 러브기타 악세 -  \u200b\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n<기본양식> 아우터 -  상의 -  카브엠트하의 -  칼하트 WIP신발 -  조던5 x 오프화이트기타 악세 -  \u200b\u200b\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n<기본양식> 아우터 -  알렌느상의 -  하의 -  유스신발 -  뉴발란스 992기타 악세 -  \u200b\u200b']"
